left,right,front,steering
497.0,482.0,1240.0,-2.0
502.0,2065.0,1131.0,-7.0
502.0,2185.0,968.0,-7.0
514.0,1875.0,921.0,-7.0
540.0,1875.0,837.0,-7.0
575.0,1217.0,837.0,-7.0
632.0,1121.0,797.0,-12.0
1001.0,1121.0,802.0,-12.0
1308.0,725.0,1009.0,-7.0
1274.0,635.0,1009.0,-2.0
1181.0,635.0,1091.0,-7.0
1074.0,609.0,1091.0,-7.0
942.0,618.0,1165.0,-7.0
942.0,595.0,1288.0,-7.0
563.0,595.0,1776.0,-7.0
563.0,566.0,2047.0,-12.0
514.0,566.0,2011.0,-7.0
514.0,484.0,2011.0,-2.0
464.0,468.0,1989.0,-2.0
478.0,473.0,1893.0,3.0
482.0,473.0,1893.0,-2.0
482.0,479.0,1847.0,-2.0
485.0,479.0,1847.0,-2.0
484.0,466.0,1883.0,-2.0
482.0,479.0,1767.0,-2.0
469.0,475.0,1795.0,-2.0
479.0,475.0,1609.0,-2.0
487.0,475.0,1549.0,-2.0
487.0,473.0,1517.0,3.0
490.0,471.0,1517.0,3.0
487.0,471.0,1500.0,-2.0
477.0,473.0,1301.0,-2.0
484.0,477.0,1269.0,-2.0
478.0,476.0,1203.0,-2.0
478.0,481.0,1125.0,3.0
489.0,2130.0,1125.0,-2.0
489.0,2280.0,1066.0,-7.0
467.0,2289.0,871.0,-7.0
467.0,2153.0,871.0,-12.0
533.0,1467.0,0.0,-7.0
629.0,998.0,843.0,-7.0
1033.0,919.0,843.0,-7.0
1205.0,697.0,974.0,-7.0
1229.0,646.0,994.0,-2.0
1218.0,646.0,1040.0,-7.0
1222.0,670.0,1040.0,-7.0
988.0,712.0,1052.0,-12.0
988.0,674.0,1658.0,-12.0
988.0,516.0,1658.0,-7.0
647.0,516.0,2090.0,-7.0
566.0,496.0,0.0,-2.0
523.0,473.0,1989.0,-2.0
496.0,474.0,1989.0,-2.0
496.0,482.0,1989.0,-2.0
484.0,483.0,1857.0,-2.0
484.0,483.0,0.0,-2.0
474.0,486.0,1757.0,-2.0
474.0,486.0,1789.0,-2.0
475.0,479.0,1789.0,-2.0
462.0,484.0,1710.0,-2.0
469.0,474.0,1619.0,-2.0
471.0,471.0,1553.0,3.0
482.0,464.0,1510.0,3.0
482.0,479.0,1510.0,-2.0
485.0,479.0,1394.0,-2.0
492.0,478.0,1412.0,-2.0
487.0,473.0,1361.0,-2.0
487.0,473.0,1240.0,-2.0
485.0,475.0,1240.0,-2.0
489.0,473.0,1188.0,3.0
494.0,2000.0,969.0,-2.0
494.0,2186.0,880.0,-7.0
490.0,2191.0,880.0,-12.0
543.0,1761.0,0.0,-12.0
579.0,1088.0,802.0,-7.0
1041.0,654.0,822.0,-7.0
1316.0,654.0,836.0,-7.0
1201.0,583.0,1060.0,-2.0
1223.0,583.0,1060.0,-2.0
1252.0,649.0,1013.0,-7.0
965.0,610.0,1095.0,-12.0
965.0,610.0,1688.0,-7.0
653.0,501.0,1976.0,-7.0
564.0,484.0,1976.0,-2.0
564.0,475.0,2068.0,-7.0
511.0,475.0,2016.0,-7.0
491.0,446.0,1940.0,-2.0
485.0,446.0,1940.0,-2.0
484.0,434.0,1940.0,-2.0
466.0,435.0,1904.0,-2.0
487.0,438.0,1840.0,3.0
480.0,431.0,1805.0,3.0
480.0,431.0,1778.0,-2.0
480.0,366.0,1778.0,-2.0
468.0,369.0,1712.0,-2.0
470.0,375.0,1665.0,-2.0
470.0,414.0,1583.0,-2.0
471.0,453.0,1531.0,3.0
466.0,453.0,1458.0,-2.0
473.0,455.0,1387.0,-2.0
473.0,455.0,1387.0,-2.0
465.0,457.0,0.0,-2.0
466.0,471.0,1280.0,-2.0
461.0,460.0,1280.0,-2.0
459.0,2126.0,1139.0,-7.0
459.0,2105.0,1059.0,-12.0
489.0,1321.0,0.0,-12.0
550.0,781.0,1021.0,-7.0
923.0,627.0,1021.0,-2.0
1000.0,669.0,956.0,-2.0
1006.0,868.0,956.0,-7.0
1204.0,903.0,801.0,-7.0
1336.0,903.0,783.0,-7.0
1328.0,727.0,806.0,-12.0
1200.0,665.0,813.0,-7.0
856.0,584.0,1067.0,-7.0
633.0,584.0,1618.0,-7.0
633.0,567.0,1618.0,-13.0
550.0,520.0,2097.0,-7.0
509.0,476.0,2097.0,-2.0
496.0,475.0,1997.0,-2.0
496.0,419.0,1997.0,-2.0
492.0,419.0,2025.0,-7.0
469.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,3.0
481.0,363.0,1804.0,3.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,-2.0
481.0,363.0,1804.0,3.0
481.0,363.0,1804.0,-2.0
481.0,1849.0,1804.0,-2.0
501.0,1849.0,1804.0,-2.0
501.0,2189.0,1171.0,-2.0
503.0,2000.0,1046.0,-7.0
543.0,2000.0,880.0,-7.0
543.0,1767.0,880.0,-7.0
587.0,1196.0,846.0,-7.0
726.0,1077.0,819.0,-7.0
1034.0,1077.0,785.0,-7.0
1075.0,965.0,785.0,-7.0
1355.0,742.0,795.0,-12.0
1320.0,742.0,952.0,-7.0
1014.0,600.0,1067.0,-7.0
882.0,600.0,1492.0,-2.0
882.0,549.0,1492.0,-2.0
629.0,560.0,1617.0,-12.0
584.0,568.0,1698.0,-12.0
526.0,531.0,1975.0,-12.0
493.0,508.0,2122.0,-7.0
476.0,490.0,1959.0,-2.0
482.0,473.0,1987.0,3.0
489.0,471.0,1987.0,-2.0
479.0,471.0,1846.0,-2.0
479.0,478.0,1846.0,-2.0
473.0,478.0,1865.0,-2.0
471.0,469.0,1762.0,-2.0
476.0,469.0,1767.0,-2.0
476.0,471.0,1673.0,-2.0
484.0,474.0,1598.0,-2.0
484.0,474.0,1565.0,-2.0
477.0,469.0,1565.0,-2.0
474.0,469.0,1440.0,3.0
491.0,469.0,1411.0,3.0
491.0,476.0,1411.0,-2.0
486.0,479.0,1285.0,-2.0
488.0,476.0,1238.0,3.0
477.0,2237.0,1135.0,-2.0
477.0,2251.0,1128.0,-7.0
477.0,2288.0,1042.0,-12.0
474.0,1785.0,878.0,-12.0
517.0,1194.0,830.0,-7.0
653.0,931.0,853.0,-7.0
975.0,843.0,829.0,-7.0
1110.0,843.0,845.0,-7.0
1190.0,644.0,1003.0,-2.0
1281.0,647.0,1035.0,-7.0
1224.0,704.0,1067.0,-7.0
1079.0,680.0,1139.0,-12.0
881.0,629.0,1470.0,-12.0
881.0,503.0,1470.0,-7.0
609.0,508.0,1878.0,-2.0
543.0,508.0,2068.0,-7.0
512.0,501.0,2066.0,-7.0
496.0,478.0,1987.0,-2.0
491.0,468.0,1912.0,-2.0
491.0,472.0,1912.0,-2.0
488.0,472.0,1839.0,3.0
488.0,469.0,1809.0,-2.0
482.0,469.0,1716.0,-2.0
484.0,470.0,1735.0,-2.0
470.0,474.0,1618.0,-2.0
473.0,467.0,1618.0,-2.0
476.0,467.0,1563.0,-2.0
481.0,470.0,1470.0,-2.0
478.0,467.0,1452.0,3.0
478.0,467.0,1372.0,-2.0
494.0,467.0,1372.0,-2.0
494.0,467.0,1248.0,-2.0
488.0,472.0,1248.0,-2.0
487.0,472.0,1248.0,-2.0
495.0,472.0,1129.0,-2.0
484.0,472.0,1129.0,-2.0
484.0,2231.0,961.0,-7.0
501.0,2063.0,916.0,-7.0
550.0,2063.0,817.0,-12.0
550.0,854.0,817.0,-7.0
915.0,854.0,959.0,-7.0
1176.0,854.0,1009.0,-7.0
1264.0,595.0,1033.0,-2.0
1202.0,595.0,1024.0,-2.0
1317.0,592.0,997.0,-7.0
1171.0,657.0,1085.0,-12.0
699.0,657.0,1522.0,-7.0
699.0,583.0,1522.0,-2.0
589.0,484.0,2058.0,-7.0
542.0,512.0,2038.0,-7.0
511.0,512.0,2007.0,-7.0
479.0,460.0,2007.0,-7.0
473.0,410.0,1952.0,-7.0
479.0,350.0,1889.0,-2.0
483.0,359.0,1883.0,3.0
492.0,401.0,1770.0,3.0
481.0,439.0,1836.0,-2.0
477.0,439.0,1795.0,-2.0
478.0,445.0,0.0,-2.0
466.0,445.0,1631.0,-2.0
466.0,436.0,1631.0,-2.0
467.0,436.0,1514.0,3.0
475.0,460.0,1514.0,-2.0
475.0,460.0,1514.0,-2.0
467.0,459.0,1530.0,-2.0
469.0,455.0,1458.0,-2.0
472.0,445.0,1358.0,-2.0
472.0,445.0,1228.0,-2.0
479.0,445.0,1107.0,3.0
479.0,441.0,1115.0,3.0
491.0,2036.0,1115.0,-7.0
484.0,2132.0,923.0,-12.0
513.0,1811.0,868.0,-12.0
555.0,1022.0,1007.0,-7.0
978.0,647.0,1007.0,-2.0
1098.0,647.0,972.0,-2.0
1137.0,932.0,0.0,-7.0
1281.0,897.0,791.0,-7.0
1301.0,696.0,939.0,-7.0
1365.0,696.0,1039.0,-12.0
996.0,646.0,1302.0,-7.0
996.0,646.0,1626.0,-7.0
630.0,538.0,1626.0,-13.0
567.0,538.0,1909.0,-7.0
494.0,510.0,2023.0,-2.0
494.0,401.0,1988.0,-2.0
477.0,478.0,1988.0,-7.0
482.0,478.0,0.0,-2.0
482.0,466.0,0.0,-2.0
496.0,466.0,1846.0,-2.0
496.0,461.0,1846.0,3.0
486.0,461.0,1772.0,-2.0
499.0,456.0,1772.0,-2.0
481.0,457.0,1684.0,-2.0
479.0,464.0,1673.0,-2.0
479.0,464.0,1643.0,-2.0
486.0,460.0,1643.0,-2.0
497.0,460.0,1561.0,-2.0
497.0,456.0,1490.0,3.0
504.0,456.0,1418.0,3.0
504.0,453.0,1283.0,-2.0
493.0,462.0,1207.0,-2.0
493.0,462.0,1207.0,-2.0
499.0,825.0,1097.0,-2.0
494.0,2124.0,1097.0,-7.0
499.0,2205.0,0.0,-7.0
534.0,1914.0,871.0,-7.0
563.0,1498.0,852.0,-7.0
628.0,1175.0,831.0,-7.0
911.0,1047.0,775.0,-12.0
1140.0,1047.0,808.0,-12.0
1310.0,1047.0,808.0,-7.0
1219.0,605.0,1034.0,-2.0
1039.0,604.0,1107.0,-7.0
949.0,608.0,1145.0,-7.0
949.0,589.0,1474.0,-7.0
676.0,589.0,1474.0,-7.0
569.0,589.0,2026.0,-7.0
519.0,548.0,2099.0,-7.0
488.0,538.0,0.0,-7.0
463.0,421.0,1935.0,-2.0
463.0,421.0,1935.0,3.0
491.0,425.0,1861.0,3.0
471.0,475.0,1861.0,-2.0
471.0,475.0,1851.0,-2.0
482.0,471.0,1804.0,-2.0
474.0,471.0,1785.0,-2.0
462.0,468.0,1785.0,-2.0
487.0,462.0,1675.0,-2.0
474.0,462.0,1588.0,-2.0
474.0,469.0,1588.0,-2.0
485.0,469.0,1609.0,3.0
485.0,466.0,1564.0,-2.0
483.0,475.0,1378.0,-2.0
478.0,467.0,1378.0,-2.0
475.0,472.0,1227.0,-2.0
481.0,475.0,1163.0,3.0
480.0,579.0,1103.0,-2.0
477.0,2292.0,1103.0,-7.0
477.0,2277.0,930.0,-7.0
485.0,2223.0,892.0,-12.0
517.0,1745.0,833.0,-7.0
582.0,1074.0,841.0,-7.0
1018.0,896.0,0.0,-7.0
1160.0,666.0,963.0,-2.0
1307.0,687.0,987.0,-7.0
1140.0,844.0,925.0,-7.0
1277.0,844.0,946.0,-7.0
1088.0,658.0,1010.0,-12.0
1088.0,611.0,1494.0,-7.0
694.0,540.0,0.0,-7.0
590.0,540.0,0.0,-7.0
546.0,493.0,2100.0,-7.0
524.0,489.0,1990.0,-7.0
489.0,500.0,1889.0,-7.0
477.0,474.0,1873.0,-2.0
483.0,474.0,1867.0,-2.0
491.0,437.0,1816.0,3.0
491.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,3.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
496.0,355.0,1833.0,-2.0
485.0,1966.0,1833.0,-2.0
485.0,2149.0,966.0,-2.0
494.0,2074.0,898.0,-7.0
510.0,1846.0,853.0,-12.0
570.0,1094.0,814.0,-12.0
570.0,1094.0,783.0,-7.0
1107.0,635.0,837.0,-7.0
1337.0,595.0,1008.0,-2.0
1269.0,624.0,1019.0,-2.0
1295.0,624.0,1019.0,-7.0
1238.0,610.0,1053.0,-7.0
957.0,610.0,1053.0,-12.0
642.0,610.0,1767.0,-7.0
642.0,502.0,2011.0,-2.0
555.0,486.0,2071.0,-7.0
505.0,486.0,2042.0,-7.0
505.0,461.0,2042.0,-7.0
476.0,461.0,2007.0,-2.0
457.0,439.0,1964.0,-2.0
473.0,432.0,1882.0,-2.0
487.0,442.0,1903.0,3.0
481.0,448.0,1903.0,-2.0
477.0,448.0,1887.0,-2.0
477.0,419.0,1794.0,-2.0
473.0,398.0,1721.0,-2.0
476.0,398.0,1650.0,-2.0
480.0,395.0,1579.0,3.0
480.0,343.0,1551.0,-2.0
459.0,451.0,1551.0,-2.0
481.0,456.0,0.0,-2.0
469.0,460.0,1465.0,-2.0
460.0,456.0,1298.0,-2.0
461.0,460.0,1225.0,-2.0
464.0,459.0,1194.0,-2.0
476.0,453.0,1102.0,-2.0
497.0,875.0,1083.0,-2.0
504.0,1776.0,1083.0,-7.0
516.0,1441.0,885.0,-7.0
552.0,1231.0,851.0,-7.0
620.0,1026.0,813.0,-7.0
1020.0,899.0,813.0,-7.0
1332.0,680.0,973.0,-7.0
1348.0,680.0,1041.0,-7.0
1397.0,660.0,1113.0,-2.0
1106.0,636.0,1194.0,-2.0
946.0,604.0,1247.0,-7.0
848.0,621.0,1332.0,-12.0
848.0,621.0,1332.0,-13.0
561.0,584.0,1332.0,-7.0
500.0,495.0,1900.0,-2.0
500.0,368.0,2026.0,-2.0
487.0,476.0,1944.0,-2.0
487.0,472.0,1944.0,-2.0
478.0,472.0,1971.0,-2.0
464.0,467.0,1904.0,-2.0
486.0,467.0,1844.0,-2.0
493.0,460.0,1870.0,-2.0
493.0,455.0,1788.0,3.0
495.0,457.0,1788.0,-2.0
483.0,457.0,1658.0,-2.0
483.0,462.0,0.0,-2.0
488.0,460.0,1541.0,-2.0
498.0,457.0,1490.0,-2.0
499.0,451.0,1490.0,3.0
495.0,451.0,1403.0,3.0
489.0,460.0,1333.0,-2.0
505.0,460.0,1267.0,-2.0
505.0,459.0,1203.0,-2.0
491.0,459.0,1203.0,-2.0
492.0,2059.0,1049.0,-7.0
492.0,2105.0,890.0,-7.0
515.0,1853.0,853.0,-7.0
543.0,1349.0,853.0,-7.0
583.0,1229.0,853.0,-7.0
853.0,1037.0,793.0,-7.0
1068.0,929.0,790.0,-7.0
1191.0,929.0,793.0,-7.0
1210.0,676.0,1011.0,-7.0
1244.0,676.0,1019.0,-12.0
974.0,643.0,1259.0,-7.0
693.0,531.0,1682.0,-2.0
595.0,531.0,1682.0,-2.0
595.0,554.0,1926.0,-7.0
552.0,555.0,2063.0,-12.0
507.0,510.0,2063.0,-7.0
479.0,482.0,0.0,-7.0
474.0,470.0,1906.0,-2.0
474.0,472.0,1906.0,3.0
476.0,472.0,1902.0,-2.0
476.0,461.0,1811.0,-2.0
468.0,467.0,1811.0,-2.0
478.0,467.0,1811.0,-2.0
475.0,460.0,1779.0,-2.0
475.0,460.0,1779.0,-2.0
469.0,460.0,1602.0,-2.0
469.0,475.0,1612.0,-2.0
495.0,471.0,1588.0,3.0
504.0,466.0,1588.0,-2.0
471.0,466.0,1421.0,-2.0
471.0,471.0,0.0,-2.0
478.0,471.0,1271.0,-2.0
478.0,471.0,1271.0,3.0
479.0,596.0,1271.0,3.0
476.0,2260.0,1096.0,-2.0
478.0,2280.0,1046.0,-7.0
483.0,2246.0,1046.0,-12.0
483.0,1349.0,838.0,-7.0
638.0,1349.0,838.0,-7.0
889.0,868.0,832.0,-7.0
1027.0,661.0,967.0,-7.0
1274.0,662.0,982.0,-2.0
1165.0,662.0,999.0,-7.0
1214.0,714.0,987.0,-7.0
1141.0,714.0,1019.0,-12.0
952.0,641.0,1327.0,-12.0
623.0,641.0,1941.0,-7.0
623.0,519.0,2026.0,-13.0
559.0,506.0,2082.0,-7.0
522.0,467.0,0.0,-7.0
490.0,434.0,1910.0,-2.0
492.0,427.0,1884.0,-2.0
482.0,372.0,1884.0,-2.0
482.0,342.0,1868.0,3.0
474.0,405.0,1863.0,3.0
492.0,468.0,1753.0,-2.0
474.0,468.0,1715.0,-2.0
472.0,474.0,1715.0,-2.0
472.0,474.0,1740.0,-2.0
483.0,474.0,1590.0,-2.0
483.0,462.0,0.0,-2.0
493.0,462.0,1604.0,-2.0
494.0,462.0,1446.0,3.0
485.0,479.0,1379.0,-2.0
478.0,479.0,1331.0,-2.0
478.0,475.0,1331.0,-2.0
485.0,475.0,1189.0,-2.0
483.0,466.0,0.0,-2.0
498.0,480.0,967.0,-2.0
498.0,1634.0,967.0,-2.0
507.0,2141.0,878.0,-7.0
507.0,2100.0,801.0,-12.0
508.0,1582.0,801.0,-12.0
609.0,945.0,801.0,-7.0
993.0,945.0,976.0,-7.0
1297.0,590.0,1064.0,-2.0
1267.0,560.0,1033.0,-2.0
1229.0,583.0,1073.0,-7.0
1235.0,609.0,1025.0,-7.0
1078.0,598.0,1126.0,-12.0
911.0,584.0,1268.0,-12.0
911.0,497.0,1744.0,-7.0
522.0,497.0,2073.0,-7.0
499.0,497.0,2039.0,-7.0
485.0,479.0,1993.0,-2.0
485.0,455.0,1973.0,-2.0
492.0,445.0,0.0,-2.0
492.0,444.0,1911.0,-2.0
494.0,440.0,0.0,-2.0
494.0,427.0,1852.0,3.0
493.0,427.0,1820.0,-2.0
489.0,446.0,1758.0,-2.0
477.0,450.0,1758.0,-2.0
470.0,447.0,1758.0,-2.0
462.0,447.0,1650.0,-2.0
462.0,446.0,1612.0,3.0
476.0,446.0,1541.0,3.0
476.0,453.0,1541.0,-2.0
462.0,453.0,1387.0,-2.0
463.0,452.0,1330.0,-2.0
463.0,459.0,1234.0,-2.0
474.0,457.0,0.0,-2.0
460.0,450.0,1181.0,3.0
486.0,831.0,0.0,-2.0
484.0,2145.0,897.0,-7.0
495.0,1996.0,849.0,-12.0
546.0,1187.0,876.0,-7.0
841.0,818.0,876.0,-2.0
1008.0,651.0,979.0,-2.0
1118.0,695.0,1004.0,-7.0
1272.0,912.0,0.0,-7.0
1285.0,736.0,783.0,-7.0
1371.0,736.0,968.0,-7.0
1142.0,676.0,1104.0,-12.0
923.0,620.0,1104.0,-12.0
923.0,550.0,1738.0,-7.0
568.0,513.0,2054.0,-7.0
522.0,456.0,2011.0,-2.0
522.0,456.0,2011.0,-2.0
503.0,465.0,1962.0,-2.0
494.0,465.0,1945.0,-2.0
487.0,465.0,1868.0,-2.0
486.0,467.0,1868.0,-2.0
489.0,465.0,1817.0,-2.0
489.0,463.0,1829.0,-2.0
495.0,455.0,1829.0,3.0
483.0,455.0,1730.0,3.0
483.0,459.0,1696.0,-2.0
496.0,463.0,1649.0,-2.0
481.0,467.0,1649.0,-2.0
486.0,467.0,1470.0,-2.0
486.0,458.0,1470.0,-2.0
504.0,458.0,1500.0,3.0
508.0,453.0,1472.0,-2.0
506.0,458.0,1319.0,-2.0
499.0,457.0,1253.0,-2.0
499.0,457.0,1121.0,-2.0
489.0,2087.0,1121.0,-7.0
500.0,2187.0,1056.0,-7.0
543.0,1870.0,856.0,-7.0
536.0,1510.0,819.0,-7.0
624.0,1357.0,0.0,-7.0
904.0,1083.0,818.0,-7.0
1047.0,919.0,801.0,-7.0
1229.0,919.0,819.0,-7.0
1223.0,727.0,819.0,-12.0
1154.0,621.0,992.0,-7.0
988.0,589.0,1200.0,-7.0
988.0,559.0,1512.0,-2.0
658.0,563.0,1668.0,-7.0
596.0,569.0,1668.0,-7.0
562.0,569.0,2139.0,-7.0
562.0,505.0,2139.0,-7.0
469.0,384.0,0.0,-7.0
469.0,384.0,0.0,-2.0
477.0,384.0,2034.0,3.0
492.0,364.0,1856.0,3.0
486.0,468.0,0.0,-2.0
484.0,474.0,1851.0,-2.0
480.0,474.0,1851.0,-2.0
480.0,470.0,1717.0,-2.0
471.0,470.0,1668.0,-2.0
472.0,471.0,1668.0,-2.0
477.0,471.0,1549.0,-2.0
477.0,462.0,1477.0,3.0
484.0,470.0,1511.0,-2.0
478.0,480.0,1511.0,-2.0
480.0,482.0,1422.0,-2.0
485.0,474.0,1387.0,-2.0
485.0,483.0,1251.0,3.0
485.0,484.0,1197.0,3.0
482.0,2196.0,1056.0,-2.0
480.0,2260.0,909.0,-7.0
480.0,2305.0,909.0,-12.0
499.0,2079.0,0.0,-12.0
546.0,1406.0,853.0,-7.0
637.0,996.0,991.0,-7.0
1083.0,688.0,965.0,-7.0
1199.0,688.0,965.0,-2.0
1214.0,636.0,1041.0,-2.0
1207.0,636.0,1041.0,-7.0
1058.0,679.0,1100.0,-12.0
882.0,679.0,1100.0,-12.0
882.0,541.0,1888.0,-7.0
882.0,421.0,0.0,-2.0
611.0,434.0,2090.0,-7.0
557.0,434.0,2063.0,-7.0
530.0,471.0,2031.0,-2.0
505.0,469.0,1882.0,-2.0
475.0,343.0,1882.0,-2.0
478.0,343.0,0.0,-2.0
477.0,425.0,1843.0,3.0
485.0,474.0,1864.0,-2.0
486.0,474.0,1742.0,-2.0
487.0,467.0,1742.0,-2.0
470.0,477.0,1694.0,-2.0
481.0,477.0,1643.0,-2.0
485.0,477.0,1561.0,-2.0
485.0,466.0,1476.0,-2.0
492.0,463.0,1386.0,3.0
492.0,471.0,1400.0,-2.0
492.0,469.0,1400.0,-2.0
482.0,468.0,1387.0,-2.0
495.0,468.0,1257.0,-2.0
495.0,472.0,1244.0,-2.0
491.0,474.0,1149.0,3.0
491.0,1454.0,971.0,-2.0
487.0,2201.0,854.0,-7.0
509.0,2109.0,854.0,-12.0
520.0,1869.0,817.0,-12.0
570.0,1070.0,794.0,-7.0
1120.0,609.0,983.0,-7.0
1374.0,609.0,983.0,-2.0
1198.0,607.0,994.0,-2.0
1276.0,645.0,994.0,-7.0
1196.0,627.0,1005.0,-7.0
888.0,608.0,1005.0,-12.0
888.0,532.0,1335.0,-7.0
888.0,532.0,2013.0,-7.0
554.0,492.0,2013.0,-2.0
554.0,435.0,0.0,-7.0
512.0,400.0,1945.0,-7.0
481.0,432.0,1988.0,-2.0
481.0,432.0,1988.0,-2.0
473.0,432.0,1936.0,-2.0
472.0,447.0,1883.0,-2.0
485.0,435.0,1804.0,3.0
497.0,436.0,1804.0,3.0
479.0,438.0,1717.0,-2.0
478.0,438.0,1718.0,-2.0
466.0,446.0,1736.0,-2.0
464.0,452.0,1691.0,-2.0
478.0,449.0,1691.0,3.0
478.0,448.0,1618.0,-2.0
486.0,460.0,1491.0,-2.0
458.0,460.0,1402.0,-2.0
458.0,459.0,1289.0,-2.0
463.0,459.0,1289.0,-2.0
464.0,462.0,1257.0,-13.0
470.0,437.0,1191.0,3.0
470.0,753.0,1191.0,3.0
508.0,2081.0,1110.0,-7.0
505.0,2003.0,920.0,-12.0
544.0,1090.0,897.0,-12.0
544.0,1090.0,842.0,-7.0
994.0,632.0,857.0,-2.0
1162.0,632.0,959.0,-2.0
1159.0,632.0,825.0,-7.0
1324.0,661.0,800.0,-7.0
1439.0,739.0,948.0,-7.0
1291.0,692.0,948.0,-12.0
946.0,654.0,997.0,-12.0
946.0,577.0,1667.0,-7.0
616.0,527.0,0.0,-13.0
540.0,496.0,2033.0,-2.0
509.0,469.0,1989.0,-2.0
495.0,466.0,0.0,-2.0
481.0,466.0,1942.0,-2.0
485.0,469.0,1904.0,-2.0
478.0,478.0,1844.0,-2.0
478.0,481.0,1816.0,-2.0
474.0,467.0,1816.0,-2.0
467.0,464.0,1835.0,-2.0
482.0,462.0,1687.0,-2.0
493.0,459.0,1660.0,3.0
498.0,461.0,1621.0,-2.0
492.0,463.0,1621.0,-2.0
495.0,465.0,1567.0,-2.0
495.0,459.0,1534.0,-2.0
489.0,461.0,1509.0,3.0
505.0,452.0,1433.0,3.0
505.0,452.0,1364.0,-2.0
497.0,455.0,1285.0,-2.0
501.0,488.0,1172.0,-2.0
495.0,1817.0,1156.0,-7.0
500.0,2197.0,925.0,-7.0
509.0,1994.0,925.0,-7.0
557.0,1615.0,882.0,-7.0
595.0,1220.0,834.0,-7.0
895.0,1102.0,813.0,-7.0
1067.0,975.0,817.0,-7.0
1256.0,751.0,811.0,-7.0
1200.0,708.0,807.0,-7.0
1251.0,657.0,985.0,-7.0
1073.0,632.0,1035.0,-7.0
1073.0,612.0,1361.0,-7.0
731.0,588.0,0.0,-7.0
625.0,588.0,1856.0,-12.0
574.0,547.0,2094.0,-7.0
507.0,508.0,2023.0,-7.0
478.0,485.0,2023.0,-7.0
471.0,485.0,2009.0,-7.0
458.0,483.0,1918.0,-2.0
478.0,480.0,1906.0,3.0
474.0,462.0,1854.0,3.0
486.0,476.0,1833.0,-2.0
478.0,475.0,1733.0,-2.0
480.0,468.0,1773.0,-2.0
469.0,474.0,1773.0,-2.0
469.0,464.0,1610.0,-2.0
479.0,468.0,1610.0,-2.0
490.0,468.0,1610.0,3.0
490.0,462.0,1637.0,3.0
469.0,473.0,1504.0,-2.0
469.0,473.0,1504.0,-2.0
479.0,476.0,1330.0,-2.0
475.0,476.0,1330.0,-2.0
475.0,478.0,1185.0,3.0
485.0,478.0,1127.0,-2.0
486.0,2231.0,1127.0,-7.0
485.0,2246.0,919.0,-12.0
485.0,2156.0,879.0,-12.0
541.0,1386.0,853.0,-7.0
624.0,1026.0,981.0,-7.0
987.0,915.0,981.0,-7.0
1288.0,670.0,972.0,-2.0
1257.0,682.0,0.0,-7.0
1152.0,888.0,975.0,-7.0
1240.0,699.0,926.0,-7.0
1069.0,681.0,1069.0,-12.0
1069.0,595.0,1728.0,-7.0
676.0,595.0,2042.0,-7.0
676.0,503.0,2042.0,-2.0
570.0,503.0,2081.0,-7.0
529.0,473.0,2015.0,-7.0
506.0,473.0,1963.0,-2.0
486.0,470.0,1869.0,-2.0
488.0,473.0,1879.0,3.0
491.0,467.0,1825.0,-2.0
491.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,3.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,-2.0
499.0,467.0,1758.0,3.0
499.0,467.0,1758.0,-2.0
501.0,1952.0,1758.0,-2.0
501.0,2185.0,952.0,-7.0
483.0,2155.0,892.0,-7.0
509.0,1842.0,845.0,-12.0
573.0,1424.0,797.0,-12.0
1009.0,873.0,0.0,-7.0
1225.0,577.0,0.0,-2.0
1343.0,574.0,1019.0,-2.0
1292.0,613.0,1008.0,-7.0
1280.0,619.0,1027.0,-7.0
1128.0,610.0,1059.0,-7.0
835.0,590.0,1153.0,-12.0
835.0,590.0,1922.0,-7.0
577.0,500.0,2115.0,-7.0
527.0,500.0,2057.0,-7.0
527.0,445.0,2057.0,-2.0
504.0,445.0,2018.0,-2.0
481.0,450.0,2004.0,-2.0
481.0,450.0,2004.0,-2.0
469.0,451.0,2004.0,-2.0
484.0,445.0,1883.0,-2.0
484.0,443.0,1862.0,3.0
488.0,443.0,1717.0,3.0
